nCount_RNA	group	0.25_0.25_0.25_0.25_x	0.25_0.25_0.25_0.25_y	0.25_0.25_0.25_0.25_x_expression	0.25_0.25_0.25_0.25_y_expression	0.25_0.25_0.25_0.25_group	0.1_0.4_0.4_0.1_x	0.1_0.4_0.4_0.1_y	0.1_0.4_0.4_0.1_x_expression	0.1_0.4_0.4_0.1_y_expression	0.1_0.4_0.4_0.1_group	0_0.5_0.5_0_x	0_0.5_0.5_0_y	0_0.5_0.5_0_x_expression	0_0.5_0.5_0_y_expression	0_0.5_0.5_0_group
17581	group3	2	0	0.5651523890467341	0.0	2.0	3	0	0.616975356241338	0.0	2.0	0	1	0.0	0.7456075881010735	1.0
13874	group3	1	3	0.7038635036407412	0.6517715467040194	3.0	0	2	0.0	0.8582437708061095	1.0	3	0	1.1876650812073593	0.0	2.0
15390	group3	1	4	0.5347360322021465	0.8234010997614201	3.0	0	1	0.0	0.9305227338234516	1.0	2	0	0.5864472378765542	0.0	2.0
15024	group3	0	2	0.0	0.6825694002590658	1.0	3	0	0.5982385926224291	0.0	2.0	3	0	0.8233035910052304	0.0	2.0
21935	group1	0	0	0.0	0.0	0.0	0	3	0.0	0.9819118835803058	1.0	0	1	0.0	0.7851026419753075	1.0
14224	group3	0	2	0.0	0.8999771381920358	1.0	0	0	0.0	0.0	0.0	2	0	0.7460061167458774	0.0	2.0
14376	group3	0	2	0.0	0.7903189490501568	1.0	0	2	0.0	0.62132917004206	1.0	0	0	0.0	0.3257507789634588	1.0
27971	group3	0	1	0.0	0.8103165153507195	1.0	3	0	0.5788056030902752	0.0	2.0	1	0	0.7377480946033482	0.0	2.0
15977	group3	0	0	0.0	0.0	0.0	0	1	0.0	0.5485403331056165	1.0	0	0	0.6440694010054604	0.0	2.0
20239	group1	0	1	0.24953987559299817	0.679233492403902	3.0	3	0	0.9394148454360043	0.0	2.0	0	3	0.0	0.5109753006305836	1.0
15021	group2	0	0	0.0	0.8362506402033962	1.0	1	0	0.5924126717363214	0.0	2.0	3	0	0.7253960192963924	0.0	2.0
10065	group3	0	0	0.0	0.0	0.0	3	0	0.895240117946101	0.0	2.0	2	0	0.750816411933399	0.0	2.0
13800	group1	0	2	0.0	1.029212705998623	1.0	3	0	0.8625589606683017	0.0	2.0	0	0	0.0	0.8431393734196541	1.0
20676	group2	3	0	0.8033429672306648	0.0	2.0	0	0	0.0	0.0	0.0	2	0	0.38395632268310576	0.0	2.0
29433	group2	5	8	0.716123402359208	0.8477923272131281	3.0	0	2	0.0	0.3880226248236543	1.0	0	3	0.0	0.7291945920317108	1.0
15344	group3	1	0	1.0009576412982484	0.4681306307323255	3.0	2	0	0.7821358536687194	0.6717722596689333	3.0	0	2	0.0	0.3805090063781481	1.0
23822	group3	0	0	0.5397168680657299	0.0	2.0	3	5	0.8691673698360757	0.7896927408486764	3.0	1	0	0.6525351912115928	0.0	2.0
30934	group3	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	3	0.0	0.4362057056525015	1.0
13484	group3	0	2	0.0	0.4147625716988706	1.0	1	0	0.5164960742268421	0.0	2.0	0	1	0.0	0.4332366454272772	1.0
11487	group3	0	4	0.0	0.8654598588174557	1.0	0	0	0.0	0.0	0.0	1	0	0.6094146014635682	0.0	2.0
14801	group2	0	0	0.0	0.0	0.0	0	4	0.0	1.0348398895459285	1.0	0	0	0.0	0.6378665454260644	1.0
13881	group3	0	1	0.0	0.6580183471499281	1.0	0	0	0.0	0.29490214311957574	1.0	0	0	0.0	0.8094944625978349	1.0
23658	group2	0	0	0.0	0.0	0.0	0	0	0.0	0.41616750686043835	1.0	0	1	0.0	0.9657135850344902	1.0
30170	group3	0	0	0.0	0.0	0.0	0	3	0.0	0.8487735690697487	1.0	3	0	0.666213895086303	0.0	2.0
20415	group3	3	0	0.7131158087052519	0.6300265084931127	3.0	2	4	0.7281903416142417	0.8611978478065287	3.0	5	0	0.9905902749265312	0.0	2.0
13265	group2	0	0	0.0	0.0	0.0	0	0	0.0	0.46279344799609956	1.0	0	3	0.0	0.9116341543625246	1.0
15634	group3	0	2	0.0	1.0569008483121964	1.0	0	3	0.0	0.4261418480731724	1.0	1	0	0.7694964576823816	0.0	2.0
18296	group2	3	0	0.8585328138033068	0.0	2.0	0	2	0.0	0.2771611008119184	1.0	0	2	0.0	0.6425607549165119	1.0
16848	group3	0	3	0.3802913879311769	1.0247306407567887	3.0	0	0	0.0	0.0	0.0	0	2	0.0	0.38881550866521963	1.0
14045	group3	0	0	0.0	0.9657439900562089	1.0	0	0	0.0	0.0	0.0	1	0	0.5486344079332979	0.0	2.0
12106	group3	0	0	0.0	0.0	0.0	0	0	0.0	0.8457959446394506	1.0	1	0	0.6005558723793365	0.0	2.0
15686	group2	1	1	0.6578459159945015	0.659175276502171	3.0	0	0	0.7466422797529906	0.0	2.0	0	1	0.0	0.3833201415219628	1.0
32081	group3	0	6	0.0	0.8404613138033247	1.0	0	7	0.0	0.6049047825348681	1.0	15	0	1.10982759727345	0.0	2.0
18468	group3	0	3	0.0	0.8129318311521082	1.0	0	1	0.0	0.5750431367791751	1.0	1	0	0.48462068900634936	0.0	2.0
15876	group3	0	0	0.0	0.0	0.0	0	6	0.0	0.8565382491238177	1.0	0	1	0.0	0.5013324025657833	1.0
18957	group3	0	0	0.0	0.5706586209818919	1.0	0	0	0.27502896860202464	0.0	2.0	5	0	0.672781703511575	0.0	2.0
20909	group3	0	0	0.0	0.0	0.0	0	0	0.0	0.45896917843433127	1.0	0	3	0.0	0.801304440773666	1.0
7298	group3	0	0	0.0	0.8070471130441762	1.0	0	2	0.0	0.7732442292129499	1.0	0	0	0.7336385123159119	0.0	2.0
22548	group3	0	5	0.0	1.4372374583134473	1.0	0	1	0.0	0.41809524722700925	1.0	0	4	0.0	0.617917045927947	1.0
13739	group2	0	0	0.8714603017270595	0.0	2.0	0	0	0.0	0.3753920539592009	1.0	0	1	0.0	0.8303614650172796	1.0
16875	group3	0	2	0.0	0.34762539388525926	1.0	0	2	0.0	0.8592750227969902	1.0	1	0	0.7879788522646775	0.0	2.0
17159	group3	3	0	0.5782893597085578	0.0	2.0	0	3	0.0	0.9532541921791089	1.0	0	0	0.0	0.3933359592816532	1.0
12944	group3	0	0	0.0	0.5722561205641563	1.0	0	0	0.5563547438715162	0.0	2.0	3	0	1.2374815989539614	0.0	2.0
12188	group3	0	1	0.0	0.6413248397778886	1.0	0	3	0.0	0.7268769132912625	1.0	0	3	0.0	0.8456359382576507	1.0
14147	group3	1	0	0.6636094562140101	0.9614814304000736	3.0	6	2	1.1255915332035364	0.6885723287170559	3.0	0	1	0.0	0.6040256060341761	1.0
14372	group2	0	0	0.0	0.0	0.0	0	3	0.0	0.8825055115152016	1.0	0	2	0.0	0.4908553003070388	1.0
17550	group3	0	5	0.7991528749926884	0.7150635484442419	3.0	0	0	0.0	0.39411291188656594	1.0	0	10	0.0	1.1913446685057067	1.0
17374	group3	3	0	0.6932634536168477	0.0	2.0	2	0	0.8525054914339106	0.0	2.0	1	0	0.7015118082389875	0.0	2.0
20281	group2	4	0	1.0399659091651232	0.0	2.0	6	0	1.2568600541058328	0.0	2.0	3	0	0.6423390180845837	0.0	2.0
18331	group3	0	0	0.0	0.0	0.0	2	0	0.6671461742108954	0.0	2.0	2	0	0.989152713614281	0.0	2.0
14796	group3	0	0	0.0	0.0	0.0	0	0	0.0	0.6037375528332958	1.0	4	0	1.1954408844467699	0.0	2.0
17261	group2	2	0	1.0201589495984904	0.0	2.0	6	0	0.9287626637772679	0.0	2.0	1	0	0.36651925655034356	0.0	2.0
20953	group2	0	0	0.0	0.0	0.0	4	0	0.8134698085669207	0.0	2.0	4	0	1.3614994787074817	0.0	2.0
11634	group2	0	0	0.0	0.0	0.0	0	2	0.0	1.0782303582731458	1.0	0	1	0.0	0.9992044416447231	1.0
17842	group1	2	0	0.9927250462206478	0.3694684691251371	3.0	0	5	0.0	1.158867477769194	1.0	6	0	0.9055075910589693	0.0	2.0
15282	group3	1	2	0.7040248022374638	0.6324996912374419	3.0	2	0	0.8150398096595401	0.0	2.0	0	2	0.0	0.4482426949698739	1.0
14610	group3	0	3	0.5316506350198986	0.9892814100082168	3.0	0	2	0.0	0.3114384338856629	1.0	0	2	0.0	0.6865204664544657	1.0
19793	group3	1	0	0.8391808794333039	0.0	2.0	0	0	0.4492712213561936	0.0	2.0	0	0	0.0	0.3857106674998912	1.0
15561	group1	0	2	0.0	0.9099128119054458	1.0	1	0	0.5596848670884667	0.0	2.0	0	0	0.5261110187309703	0.0	2.0
11711	group1	0	0	0.0	0.6041473072952028	1.0	1	0	0.3874742056961119	0.0	2.0	0	1	0.0	1.131214088935586	1.0
10894	group3	0	2	0.0	0.9024225793640755	1.0	0	0	0.0	0.09525941713634567	1.0	0	2	0.0	0.976394722389585	1.0
11195	group3	3	0	0.7052232952544382	0.6335028180366864	3.0	3	0	0.7537416558599466	0.0	2.0	0	2	0.0	0.7999528653915688	1.0
20934	group3	0	1	0.75405726928312	0.49481135662798675	3.0	0	3	0.0	0.9332308747032838	1.0	1	0	0.44740714329857667	0.0	2.0
14353	group2	2	2	0.8473586119514297	1.2918564918391326	3.0	0	3	0.0	0.720237697577208	1.0	0	4	0.0	1.1208856135891263	1.0
15303	group2	0	3	0.0	0.5911829627535307	1.0	1	0	0.6509530348813999	0.0	2.0	2	0	0.3926210394035991	0.0	2.0
15176	group3	3	0	1.138740851035375	0.0	2.0	2	3	0.5376279907170834	0.9287950515232192	3.0	0	3	0.0	0.7387603540726024	1.0
20781	group3	4	0	0.9681033650432196	0.0	2.0	0	6	0.0	0.8419340290324575	1.0	0	0	0.0	0.4316776234195382	1.0
14986	group2	0	0	0.0	0.8192796778615323	1.0	0	0	0.0	0.0	0.0	1	0	0.8247381852096969	0.0	2.0
23058	group3	0	0	0.4616830015028621	0.0	2.0	0	0	0.0	0.0	0.0	4	0	0.6317787675426056	0.0	2.0
15642	group3	0	0	0.0	0.0	0.0	0	2	0.0	0.7177706974762017	1.0	0	3	0.0	0.6668247032873256	1.0
22169	group3	0	4	0.0	1.0974351401547566	1.0	3	0	0.6706969271364738	0.0	2.0	0	4	0.0	1.1919983362678948	1.0
17722	group2	0	0	0.0	0.0	0.0	0	2	0.0	0.8886182873146529	1.0	0	0	0.0	0.2691680123777534	1.0
17148	group2	1	0	1.0815105280269388	0.0	2.0	0	4	0.0	0.8166173166645679	1.0	0	5	0.0	0.6967357509310399	1.0
17069	group3	0	2	0.0	0.8419389159204145	1.0	0	0	0.7669615867501811	0.0	2.0	8	0	0.767510419939364	0.0	2.0
20431	group3	0	2	0.0	0.7043483288292369	1.0	4	0	0.8892360971879227	0.0	2.0	1	0	0.5222857739196464	0.0	2.0
17768	group3	0	1	0.0	0.6853874097219494	1.0	0	1	0.0	0.22024708647097324	1.0	2	0	1.2104765392808667	0.0	2.0
19313	group3	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	6	0	0.7973198923336168	0.0	2.0
4758	group2	0	0	0.8651820980884878	0.33924760233807527	3.0	1	0	0.807223810651325	0.0	2.0	0	0	0.0	0.5788270893211331	1.0
10549	group3	0	0	0.633315662336416	0.0	2.0	0	2	0.0	0.729196820376718	1.0	1	0	0.9959285166279142	0.0	2.0
11669	group3	0	0	0.0	0.4028658042496093	1.0	0	1	0.0	1.046468452288034	1.0	0	0	0.0	0.4262247565057964	1.0
11276	group3	1	1	0.9034736196497788	0.719482640915874	3.0	1	0	0.8393328808422951	0.0	2.0	1	0	0.6431820069392289	0.0	2.0
16842	group1	1	0	0.7347456427834697	0.0	2.0	3	0	0.8161211870351062	0.0	2.0	3	0	1.0813074902183706	0.0	2.0
26084	group3	1	4	0.7887726952915934	1.1053921048167825	3.0	0	0	0.0	0.0	0.0	5	0	0.7188052518843921	0.0	2.0
18576	group3	0	2	0.0	0.5688952962325522	1.0	0	0	0.6699580158938298	0.0	2.0	0	4	0.0	0.827530712610212	1.0
27090	group3	0	0	0.0	0.0	0.0	4	0	0.6375759397941787	0.0	2.0	5	0	0.6875618325351912	0.0	2.0
17961	group3	0	0	0.0	0.0	0.0	3	7	0.7888420690224892	0.9435392622083344	3.0	0	0	0.0	0.4754632117863949	1.0
33584	group1	2	0	0.795623638872573	0.0	2.0	0	0	0.0	0.0	0.0	6	0	0.9537831810697088	0.0	2.0
15073	group1	0	0	0.49370025236867265	0.0	2.0	3	0	0.9186235604831735	0.0	2.0	2	0	0.6902713266528947	0.0	2.0
16713	group3	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0.3628236106605462	1.0
13398	group3	1	0	0.662282791836368	0.0	2.0	2	0	1.1000944817561475	0.0	2.0	0	0	1.0486612400049975	0.0	2.0
13913	group3	0	0	0.7100354839766269	0.0	2.0	1	0	0.9864765599098944	0.0	2.0	0	3	0.0	0.5447390017218903	1.0
10452	group3	0	0	0.35918786644969297	1.030461765423643	3.0	3	0	0.7841520701782037	0.849981122060492	3.0	0	0	0.6936448787490506	0.0	2.0
18810	group2	0	0	0.0	0.0	0.0	8	0	0.9837039603387803	0.0	2.0	1	0	0.4257028277743689	0.0	2.0
18113	group2	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	4	0.0	0.5125129639874307	1.0
16620	group2	0	2	0.0	0.9662572647986517	1.0	2	0	0.27811490813091944	0.0	2.0	0	3	0.0	0.9463865218101506	1.0
18339	group3	0	0	0.0	0.0	0.0	0	2	0.0	0.8277433337512349	1.0	0	4	0.0	1.2034536650261727	1.0
12616	group3	2	0	0.8987703307017754	0.516613274818966	3.0	4	0	0.9584423065111084	0.0	2.0	0	0	0.0	0.47106135724635545	1.0
14659	group3	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0.7397034789870899	0.0	2.0
22470	group3	1	0	0.6384410857128902	0.0	2.0	0	2	0.0	0.9758657706552911	1.0	0	5	0.0	0.5742352960304988	1.0
14916	group2	0	1	0.0	0.6283745284395669	1.0	1	0	0.5401026424181126	0.0	2.0	0	0	0.0	0.5074418364476647	1.0
15961	group3	1	1	0.735929802594383	0.705377352707559	3.0	0	1	0.0	0.6133298373848618	1.0	0	0	0.0	0.8016931245841662	1.0
21741	group2	0	0	0.0	0.0	0.0	7	0	0.8713227580795133	0.0	2.0	2	0	0.9355448875038767	0.0	2.0
12889	group2	0	1	0.0	1.0194781918123588	1.0	3	0	0.9840605331068173	0.0	2.0	1	0	0.4852647628446628	0.0	2.0
17531	group3	0	1	0.0	0.8360484900966372	1.0	0	0	0.630192713383158	0.0	2.0	5	0	0.5287128446491068	0.0	2.0
14022	group2	0	0	0.0	0.0	0.0	0	0	0.6870240319692906	0.0	2.0	1	0	0.8739351857788732	0.0	2.0
16369	group2	1	0	1.1567416919139384	0.0	2.0	0	3	0.0	0.683372375733739	1.0	4	0	1.287117461597901	0.0	2.0
13522	group1	2	0	1.029418130144971	0.0	2.0	0	1	0.0	0.8337283824181451	1.0	0	1	0.0	0.37617452479934105	1.0
16179	group3	3	1	0.5998681648390709	0.983677025678846	3.0	0	4	0.0	0.9799845510746972	1.0	0	0	0.0	0.5826810753419691	1.0
14075	group3	0	2	0.0	0.7485781191606118	1.0	0	0	0.0	0.6346840894927915	1.0	0	4	0.0	1.1798069013428374	1.0
20601	group1	0	4	0.0	0.802409170172353	1.0	0	0	0.0	0.0	0.0	0	9	0.0	1.386795355047054	1.0
17082	group1	0	2	0.0	0.721519237513382	1.0	4	0	1.2966104542459644	0.0	2.0	1	0	0.5049115767142005	0.0	2.0
21430	group3	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	8	0	1.4402959120456114	0.0	2.0
18635	group2	2	1	0.6873626638273338	0.588602865187578	3.0	0	0	0.0	0.0	0.0	3	0	0.7175194785581368	0.0	2.0
15350	group3	0	2	0.7952479501121733	0.8256166699732574	3.0	3	0	0.584957446464013	0.5110637920532232	3.0	0	1	0.0	0.8058277503392673	1.0
16445	group3	0	5	0.0	0.7979117666388552	1.0	1	0	0.9231100936661669	0.0	2.0	3	0	0.9388322220613079	0.0	2.0
12916	group3	0	3	0.0	1.0287703935468684	1.0	0	0	0.0	0.5992382106354046	1.0	4	0	0.8452337368343726	0.0	2.0
17400	group2	0	0	0.0	0.0	0.0	0	1	0.0	0.7120888824296786	1.0	0	4	0.0	0.9246974818588588	1.0
27541	group3	1	0	0.4570896472614766	0.0	2.0	3	0	0.6910934268531476	0.0	2.0	3	0	1.206865351153248	0.0	2.0
10978	group3	1	0	0.9572603494772159	0.0	2.0	1	0	0.630380001956684	0.0	2.0	3	0	1.0088315261673997	0.0	2.0
14461	group3	0	0	0.0	0.0	0.0	0	2	0.0	0.4291556743385434	1.0	2	0	0.666054347810699	0.0	2.0
20181	group3	0	4	0.0	1.1093158350189403	1.0	0	6	0.0	0.8321938159153331	1.0	1	0	0.617872612920928	0.0	2.0
12979	group1	5	0	0.636326588232092	0.0	2.0	1	0	0.9353922153686106	0.0	2.0	0	0	0.7853411820548915	0.0	2.0
6579	group3	0	0	0.0	0.7971055193139174	1.0	0	0	0.0	0.0	0.0	1	0	0.7099293237429388	0.0	2.0
16298	group3	0	0	0.4522444883029824	0.0	2.0	0	6	0.7189656283999037	1.0656308842708633	3.0	0	2	0.0	1.0099570498764399	1.0
25113	group3	0	0	0.0	0.0	0.0	4	0	0.8886949231203567	0.0	2.0	0	0	0.0	0.5715261105698749	1.0
18299	group3	3	3	0.8865931639735958	0.8771584417355941	3.0	0	1	0.0	0.6489860056068071	1.0	0	1	0.0	0.8926065320429836	1.0
13236	group3	0	0	0.0	0.0	0.0	1	0	0.5596845779628454	0.0	2.0	1	0	0.5816698707831878	0.0	2.0
14196	group3	0	1	0.0	0.6821341073929177	1.0	0	0	0.0	0.0	0.0	3	0	0.7521817431432857	0.0	2.0
15353	group1	0	1	0.0	0.8647461765095427	1.0	0	7	0.0	1.177691458889744	1.0	2	0	0.7350325957894638	0.0	2.0
13842	group3	0	0	0.0	0.0	0.0	1	0	0.9827514466423883	0.0	2.0	1	0	0.8575417978019816	0.0	2.0
21059	group3	2	8	0.759755178124969	1.4784398184449823	3.0	0	2	0.0	0.6997898130835248	1.0	0	1	0.0	0.6598420219759485	1.0
15230	group3	0	0	0.0	0.0	0.0	4	0	0.8936037103074013	0.0	2.0	0	2	0.0	1.0522053672924683	1.0
20683	group3	0	4	0.0	1.1396673852918164	1.0	2	0	0.7499481728533395	0.0	2.0	0	7	0.0	1.063626726010418	1.0
13534	group3	0	0	0.27384105543812604	0.0	2.0	0	3	0.0	0.7728234906158054	1.0	6	0	1.3789737001903393	0.0	2.0
14560	group3	0	1	0.0	0.4825962338598056	1.0	0	4	0.0	1.2477624557219589	1.0	0	0	0.7687638846611184	0.0	2.0
11338	group2	0	3	0.0	1.1350655763018072	1.0	0	0	0.0	0.0	0.0	9	0	1.2836150665157018	0.0	2.0
17289	group3	1	0	0.7898821654390141	0.0	2.0	3	0	0.9531989211508731	0.0	2.0	0	1	0.0	0.9953640923505878	1.0
13032	group2	0	0	0.0	0.31219871937315646	1.0	0	1	0.0	0.8886566236722279	1.0	0	1	0.0	0.3211905448075685	1.0
19769	group3	0	1	0.0	0.26627208291963866	1.0	4	0	1.100954890144281	0.0	2.0	3	0	0.9910572370059886	0.0	2.0
14311	group3	0	0	0.0	0.5201169828093462	1.0	5	0	0.9495957993641863	0.0	2.0	1	0	0.6563154655642884	0.0	2.0
10820	group2	2	0	0.9302352876758562	0.6231848831197794	3.0	1	0	0.618025223471073	0.0	2.0	0	0	0.7809112983230913	0.0	2.0
9348	group2	1	0	0.2881709444470816	0.0	2.0	0	1	0.0	0.7538708821322895	1.0	1	0	1.085893176329395	0.0	2.0
22935	group3	2	0	0.85178665141448	0.0	2.0	0	4	0.0	0.9224892124014048	1.0	1	0	0.6612860064108853	0.0	2.0
13579	group3	0	0	0.5822844372591214	0.0	2.0	0	2	0.0	0.7337068629276804	1.0	1	0	0.5579349555983857	0.0	2.0
11869	group3	0	3	0.0	1.291000382753603	1.0	0	2	0.0	0.8971609134017415	1.0	0	0	0.0	0.7487214878843353	1.0
15168	group2	0	5	0.0	1.146296080257228	1.0	0	0	0.0	0.5598088384629396	1.0	3	0	1.2022431467432457	0.0	2.0
15499	group1	3	4	0.7097448751664011	0.930029805937842	3.0	0	2	0.0	0.3955792132908421	1.0	0	0	0.0	0.6208991562092887	1.0
18677	group3	1	1	0.38730380483139126	0.8287366314512946	3.0	1	0	0.8940179201877463	0.0	2.0	1	0	0.5852900095179967	0.0	2.0
19574	group2	2	3	0.7706152699922055	1.2163081070928397	3.0	0	1	0.0	0.8131415815818	1.0	0	1	0.0	0.48612877746830374	1.0
14646	group3	0	0	0.0	0.0	0.0	0	1	0.0	0.7652541573836996	1.0	3	0	1.0942728653839526	0.0	2.0
12463	group3	0	0	0.0	0.796382072469916	1.0	0	3	0.0	0.725782082957839	1.0	0	0	0.39954195799504233	0.0	2.0
13324	group1	0	0	0.0	0.0	0.0	0	2	0.0	0.4545830181253041	1.0	1	0	0.518990690198633	0.0	2.0
7311	group3	0	0	1.136425004188802	0.5520868374960741	3.0	1	0	0.8234708064440974	0.0	2.0	0	2	0.0	1.1545388503315552	1.0
14073	group3	3	0	0.6230195804601221	0.0	2.0	0	1	0.0	1.1278021068581054	1.0	5	0	0.9125497389154561	0.0	2.0
14333	group3	1	0	0.3710826967539064	0.0	2.0	4	2	1.0001989400085993	0.44723669700640467	3.0	0	2	0.0	0.4342365399912672	1.0
16119	group3	0	0	0.0	0.4738004392391595	1.0	3	0	0.6901332525133304	0.0	2.0	0	1	0.0	0.6045932061512613	1.0
19191	group3	0	0	0.0	0.0	0.0	0	5	0.0	1.2113450499828706	1.0	0	3	0.0	0.5954255388997534	1.0
9105	group3	0	0	0.0	0.9298707594588204	1.0	0	1	0.0	0.6324034613015608	1.0	3	0	1.187476833999639	0.0	2.0
16829	group3	0	1	0.0	0.7675334241649618	1.0	1	0	0.721172216215985	0.0	2.0	0	0	0.6111401719426028	0.0	2.0
12241	group2	2	0	1.0074320640933028	0.0	2.0	0	0	0.4223373383154206	0.0	2.0	3	0	0.6951565522414646	0.0	2.0
21142	group3	4	4	1.1556541580778132	0.9766030110460259	3.0	0	0	0.0	0.0	0.0	0	4	0.0	0.6076120337108888	1.0
17977	group1	1	4	0.7448345702688445	0.9552082809550442	3.0	6	0	0.5566969527599815	0.0	2.0	0	0	0.0	0.32047149429235433	1.0
19936	group3	0	4	0.0	0.8604079952393673	1.0	0	2	0.0	0.6063636646537195	1.0	0	4	0.0	0.6388894499663357	1.0
14236	group3	0	0	0.0	0.0	0.0	0	0	0.7688035336183835	0.0	2.0	0	3	0.0	1.4992668495459311	1.0
12741	group3	5	0	1.0830960088672863	0.0	2.0	1	0	0.7685047142025392	0.0	2.0	0	3	0.0	0.82225850091665	1.0
19160	group3	0	4	0.0	0.9405750180120407	1.0	1	7	0.8908830773968665	1.138840856152477	3.0	2	0	0.7454388242309488	0.0	2.0
15039	group3	0	0	0.0	0.0	0.0	0	0	0.6097185009879221	0.0	2.0	0	2	0.0	0.6275364615134117	1.0
22529	group1	6	0	1.0832951664255832	0.0	2.0	1	2	0.4528074375578834	1.18956060152019	3.0	2	0	0.7421028766929016	0.0	2.0
11621	group3	0	0	0.0	0.0	0.0	0	4	0.0	0.8818668535914659	1.0	3	0	0.8410133949294678	0.0	2.0
11856	group3	0	0	0.0	0.0	0.0	0	5	0.0	1.1746307945481322	1.0	0	1	0.0	0.7581460802944271	1.0
19690	group1	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	2	0.0	0.9656605500189739	1.0
17159	group2	0	0	0.0	0.0	0.0	1	0	0.5290005895709307	0.0	2.0	0	5	0.0	1.2031789732097122	1.0
13853	group3	0	1	0.0	0.8729473006002485	1.0	0	2	0.0	0.517409426886716	1.0	0	2	0.0	0.887054625464633	1.0
17616	group3	0	0	0.0	0.0	0.0	4	0	0.7087573300480291	0.0	2.0	6	0	1.3698265605793178	0.0	2.0
19972	group3	0	0	0.0	0.0	0.0	1	0	0.5274151237924403	0.0	2.0	3	0	0.8562529692047562	0.0	2.0
17059	group1	0	3	0.0	0.705611019497952	1.0	2	0	0.46198596223508903	0.0	2.0	7	0	1.1692032581683443	0.0	2.0
15796	group3	1	1	0.90690805526819	0.9889113331725873	3.0	0	7	0.0	1.0165519923264936	1.0	3	0	0.7912625365088686	0.0	2.0
13867	group3	0	0	0.0	0.0	0.0	0	3	0.0	0.8255263483855438	1.0	2	0	0.3611841888352354	0.0	2.0
11646	group2	0	0	0.0	0.0	0.0	0	1	0.0	0.6163839255415449	1.0	0	0	0.0	0.7584778413030084	1.0
13987	group1	2	2	0.990082103523011	1.0946705235268004	3.0	0	0	0.0	0.0	0.0	1	0	0.751367873885045	0.0	2.0
7339	group3	0	0	0.5045867794670221	0.0	2.0	0	0	0.0	0.811382775679769	1.0	0	0	0.0	0.5476597359489391	1.0
10601	group3	1	0	1.0045911145356585	0.9411475737353425	3.0	1	0	0.8997372992195514	0.0	2.0	2	0	0.8875533608469924	0.0	2.0
17001	group2	0	1	0.6972419979662307	0.4102663665057588	3.0	0	0	0.0	0.0	0.0	4	0	0.7794677814795258	0.0	2.0
13150	group3	0	0	0.0	0.0	0.0	1	1	1.0856342359835045	0.4440234510165678	3.0	0	2	0.0	0.6691667777062515	1.0
20674	group3	0	0	0.6099341808971817	0.0	2.0	0	0	0.36581738532540353	0.0	2.0	0	3	0.0	0.8550528368302144	1.0
15061	group3	0	5	0.0	1.1606023558647889	1.0	0	2	0.0	0.9535812405065281	1.0	0	0	0.0	0.8065280205820172	1.0
15413	group3	1	1	0.7892983029241094	0.736100813243221	3.0	0	0	0.32110061195083256	0.0	2.0	2	0	0.7462147146170258	0.0	2.0
17693	group3	4	2	1.017494733441504	1.0509218826765063	3.0	0	2	0.0	0.8411940429974114	1.0	1	0	0.38876362548952637	0.0	2.0
14779	group2	0	0	0.0	0.0	0.0	0	0	0.0	0.44102271578088387	1.0	0	8	0.0	0.9406103187599635	1.0
12129	group2	2	0	0.7084080893909219	0.4088518736014492	3.0	2	2	0.6092211341360849	0.5575524400906854	3.0	0	0	0.0	0.3817699743618602	1.0
21222	group3	0	0	0.0	0.0	0.0	0	2	0.0	0.6136196060416624	1.0	0	3	0.0	0.9664480705645105	1.0
20195	group3	0	0	0.3970657139521776	0.0	2.0	6	0	0.8006083239849111	0.0	2.0	1	0	0.8530791156646833	0.0	2.0
18571	group3	0	5	0.0	1.1351962853211828	1.0	0	0	0.0	0.0	0.0	0	2	0.0	0.7676611832379665	1.0
9383	group3	3	0	0.6103668550918343	0.0	2.0	3	0	1.135256465134846	0.0	2.0	0	0	0.6836686095361165	0.0	2.0
6099	group2	0	0	0.6089255133287316	0.6301181906938962	3.0	2	0	0.8019131742693844	0.0	2.0	1	0	0.9136731887977169	0.0	2.0
14594	group3	1	0	0.8792775531505868	0.7007050949320479	3.0	0	2	0.0	0.7339628062356793	1.0	0	1	0.0	0.6670192405215182	1.0
22407	group2	5	0	1.1741836979216103	0.0	2.0	0	3	0.0	0.5666561321520027	1.0	11	0	1.1508075582579238	0.0	2.0
14430	group2	0	0	0.0	0.0	0.0	3	0	0.8672154214070105	0.0	2.0	0	0	0.0	0.40952356921415234	1.0
16948	group3	3	2	0.7818920700826646	0.8709691312073978	3.0	4	0	0.8466347495512897	0.0	2.0	0	2	0.0	0.9129821652237862	1.0
16804	group3	0	0	0.0	0.0	0.0	0	1	0.0	0.6178258308860314	1.0	4	0	0.8551879491919365	0.0	2.0
17119	group3	0	2	0.5849946691009118	0.41792809656626523	3.0	0	0	0.0	0.7827347756407783	1.0	1	0	0.7006105524203925	0.0	2.0
