nCount_RNA	group	0.5_0_0_0.5_x	0.5_0_0_0.5_y	0.5_0_0_0.5_x_expression	0.5_0_0_0.5_y_expression	0.5_0_0_0.5_group	0_0.5_0.5_0_x	0_0.5_0.5_0_y	0_0.5_0.5_0_x_expression	0_0.5_0.5_0_y_expression	0_0.5_0.5_0_group
13062	group3	5	0	-8.549568925423026	-8.520036745754668	0.0	5	3	-9.051654985966788	-8.190386211301742	1.0
9149	group3	1	1	-8.739120540736517	-9.119824282881492	0.0	4	2	-7.928989453853928	-9.169130814659034	2.0
18355	group3	3	5	-8.035258548540513	-7.93620395308478	3.0	5	3	-8.142777882485618	-8.855595467702564	2.0
14153	group2	1	1	-9.326127172452733	-9.439255068438227	0.0	0	6	-9.34114103644956	-8.048176738324607	1.0
17719	group2	9	4	-7.86864163049615	-8.040993804307845	3.0	7	0	-8.077873932821548	-9.68521554735684	2.0
21193	group3	5	1	-8.800733575981312	-9.415159883945298	0.0	8	1	-7.91172573572712	-8.79201951472503	2.0
19371	group2	8	10	-7.923236917375626	-8.11170805766322	3.0	7	4	-8.006709067926348	-8.512646018098984	2.0
17903	group3	3	2	-8.779534599677714	-8.362403354155315	0.0	1	8	-9.095059635966802	-7.838938485889397	1.0
21559	group3	2	5	-8.032952014438628	-8.016106039313717	3.0	4	11	-8.822061554457031	-7.951703708781387	1.0
29397	group1	5	4	-9.31840972317925	-9.120860934314518	0.0	4	7	-9.089948416192536	-8.044731369972425	1.0
36114	group3	11	21	-7.94779888901939	-7.90008876643708	3.0	6	8	-8.857362133555615	-8.080642812376201	1.0
19940	group3	2	7	-9.032555047175695	-8.86262813501779	0.0	7	3	-8.100709486171578	-8.630930243308072	2.0
13513	group2	4	3	-7.662574594999295	-8.002082392274248	3.0	2	3	-9.171982275464856	-7.987302550064509	1.0
14120	group3	7	5	-7.969760584798013	-8.01531898663443	3.0	6	3	-7.966068838409152	-8.505268567589189	2.0
14771	group2	4	2	-7.964059720255165	-8.21694999490592	3.0	0	6	-9.177717477836925	-8.185676646910103	1.0
16698	group3	10	9	-8.052798957347356	-7.880723722775397	3.0	2	5	-8.988249405081724	-7.838623218724613	1.0
16303	group2	0	3	-9.555121192137443	-8.424814544118231	0.0	3	4	-7.845156575400378	-9.445779874500209	2.0
15433	group1	4	0	-8.900853580800323	-9.204034872167709	0.0	3	1	-8.11948598821024	-9.323067671543877	2.0
14951	group3	5	1	-9.094707963090832	-9.058372197968682	0.0	0	4	-9.058464450842488	-7.939617298203621	1.0
14229	group1	9	6	-7.9839803550772634	-8.17893546305819	3.0	5	2	-8.184108355733713	-8.524625913311574	2.0
17490	group1	4	4	-8.154711343257407	-8.153852897607429	3.0	6	1	-7.987363510047998	-8.883581839084728	2.0
19599	group3	11	11	-8.023794830799556	-8.045084889173713	3.0	6	7	-8.106148070976248	-8.6173579554419	2.0
14132	group3	6	6	-7.705089484845098	-7.995842734907865	3.0	4	8	-8.822284427219563	-7.8566779277044105	1.0
15321	group3	6	11	-7.871934133911643	-7.9945906210299365	3.0	2	1	-8.04410679376315	-8.936708866080327	2.0
32950	group3	15	14	-7.923029521328714	-8.091649627141562	3.0	4	7	-8.946512927518212	-8.067620680543538	1.0
9116	group3	0	2	-9.405000630799663	-9.174178551476666	0.0	6	3	-8.069435665012003	-8.814049278060343	2.0
26011	group2	2	1	-9.209451299274868	-9.328774800996877	0.0	6	9	-8.477896111382153	-7.89742054924248	1.0
21145	group2	1	4	-8.928014640518134	-8.760073338971795	0.0	2	1	-8.108965163329982	-9.300688784661562	2.0
14184	group3	2	4	-9.165884831868967	-8.680290069161863	0.0	8	1	-8.007532203769623	-9.15978331587639	2.0
17118	group3	10	7	-7.867529400247401	-8.037576620863597	3.0	5	2	-7.9798411527475475	-8.719191727855044	2.0
5367	group2	2	0	-8.910141956045953	-9.562121531240312	0.0	0	4	-9.065848351353301	-7.917451432920617	1.0
23725	group3	4	5	-8.83420089131874	-8.705486801217662	0.0	5	4	-8.134612799632928	-8.94622367577848	2.0
17330	group3	5	3	-7.774189401067102	-8.072838744269147	3.0	4	4	-9.06817579492689	-8.183968246194821	1.0
14873	group3	3	2	-9.25213290374745	-9.070790134932794	0.0	2	4	-9.31203931913556	-7.982124715882773	1.0
16687	group3	7	1	-7.928769426225066	-8.217146147458841	3.0	3	2	-7.884806820000382	-9.011102428735585	2.0
15096	group2	0	3	-9.093681200897594	-8.944912104375804	0.0	5	1	-7.845064026108419	-8.747201992032759	2.0
19579	group3	4	13	-7.75149457690687	-8.030662129072526	3.0	6	2	-8.028980212892623	-9.24398261236405	2.0
12310	group1	2	2	-8.356596573266689	-8.940639299553032	0.0	6	2	-7.984580041802439	-9.501881439105814	2.0
27296	group3	8	6	-7.871624196985161	-8.083255921618017	3.0	11	0	-7.826137208918773	-9.25516555192417	2.0
17022	group3	3	3	-8.963668325526502	-9.391961601697105	0.0	1	5	-8.993166609774244	-7.9621866598134	1.0
15157	group3	1	3	-9.254048625582568	-9.093261274678108	0.0	4	2	-8.163215287085904	-9.08451460190287	2.0
12885	group1	5	4	-7.9800176587978084	-7.94969626908318	3.0	8	6	-8.136484796238257	-8.54402057294205	2.0
20978	group3	4	3	-7.793662813365364	-8.017424022387447	3.0	2	6	-8.79515131839834	-8.068990119686294	1.0
37301	group3	4	1	-8.981861265299127	-9.297273966244422	0.0	10	3	-8.053785100760415	-9.2877581919428	2.0
17763	group2	6	3	-8.283105768561533	-7.88434384401415	3.0	7	4	-8.013724714609145	-8.782382817205065	2.0
32011	group2	11	10	-8.068561875431453	-7.916453361412795	3.0	6	9	-9.22208869242191	-8.043220536131534	1.0
13669	group3	1	3	-9.401576663960556	-8.425424528169694	0.0	3	1	-7.935511154441983	-8.833371410828601	2.0
10756	group3	2	5	-7.968105554390239	-7.892071344514893	3.0	0	1	-9.014901678827888	-7.947657764416071	1.0
13658	group3	1	1	-8.660176177219995	-8.344245554759503	0.0	9	2	-7.9804315235039365	-8.751075043608193	2.0
35219	group3	12	13	-8.109450909576067	-7.854994631221765	3.0	5	13	-8.78443297194605	-8.004550145841565	1.0
20444	group2	3	8	-8.01872700833954	-7.916809555482519	3.0	4	9	-9.038072744703207	-8.120565962303132	1.0
20589	group1	4	7	-8.076654907565317	-8.019963273363798	3.0	4	2	-8.233148085905531	-8.559342550115122	2.0
6456	group3	2	0	-8.888908547175827	-8.974789982190073	0.0	2	3	-7.8825509845559765	-9.001146683764787	2.0
9981	group3	3	1	-8.07852982539028	-7.8376264267391615	3.0	5	3	-7.863990894777721	-8.682753948859512	2.0
13928	group3	3	0	-8.674258078793372	-9.353686806141214	0.0	3	1	-9.155741190344468	-7.929025629604362	1.0
21244	group3	1	4	-8.729346181367823	-8.65318318113922	0.0	6	1	-8.125306923520142	-9.295099486562957	2.0
16413	group3	10	5	-7.674568839856399	-8.111435181562056	3.0	7	9	-8.708072054765939	-7.972661916338575	1.0
14372	group3	1	1	-8.88291106505677	-9.057000550343599	0.0	2	4	-8.97089413033312	-7.97009856105364	1.0
20821	group1	10	6	-7.924703133311194	-8.00425669843354	3.0	2	9	-8.881030648277136	-7.988508411591474	1.0
14408	group1	8	5	-8.006473741902859	-7.896842485788463	3.0	2	5	-8.648581964936845	-7.946117392316741	1.0
13305	group2	1	5	-8.70734717633143	-8.476366648074624	0.0	3	5	-8.65640522445911	-8.034320240919158	1.0
19514	group2	2	6	-8.942527906017666	-8.409384183401711	0.0	11	3	-7.945339038772066	-8.674391780992057	2.0
21711	group3	2	4	-9.198662703538275	-8.498128071441215	0.0	5	8	-8.087140983724575	-8.890240515418133	2.0
15279	group3	4	6	-7.8421799330870146	-8.034499593152866	3.0	1	3	-9.104161254742207	-8.103530995927642	1.0
12648	group3	3	5	-8.02848049706373	-7.914206006451508	3.0	0	2	-9.157628915841876	-8.08901898065245	1.0
9322	group1	3	1	-7.893759238979505	-8.096414312097824	3.0	0	2	-8.91470732000036	-7.867330983661033	1.0
17782	group3	9	5	-7.957902099084494	-8.064857834958886	3.0	3	5	-9.03983626057164	-8.24212623832093	1.0
14728	group3	1	0	-9.30705449543941	-9.11857783534596	0.0	3	1	-8.061100492395529	-9.32789627589297	2.0
16071	group3	0	0	-9.13445244700331	-9.299422436460162	0.0	2	1	-8.093337598202504	-9.670941511785461	2.0
11092	group2	0	2	-9.751637439622318	-9.198915002430706	0.0	5	0	-7.823067668731769	-9.037046662916524	2.0
19234	group1	3	1	-8.452201662859599	-9.028903571235086	0.0	1	7	-9.569958395784704	-7.935135114427848	1.0
24905	group2	2	2	-9.51422022332881	-9.277142200478691	0.0	5	9	-8.617391479600233	-8.173075865913754	1.0
15227	group1	8	9	-7.804811167404954	-7.934458708835793	3.0	4	0	-8.115631563718004	-9.053489700138808	2.0
10618	group3	0	2	-9.022991869199211	-8.64198944667939	0.0	3	4	-8.994191601750224	-8.193062043540573	1.0
17386	group2	4	6	-8.170384556759382	-7.914573288737762	3.0	1	2	-8.77908661000546	-8.12078822741552	1.0
14260	group2	4	0	-9.395270180926211	-8.802760752166108	0.0	1	2	-8.01721340565207	-8.335073837656754	2.0
29904	group3	7	8	-7.908113471357145	-7.856341461166154	3.0	12	6	-7.945447711632844	-8.324105561125693	2.0
35792	group3	4	6	-9.607678077550377	-9.010189585537287	0.0	0	13	-9.35187496928405	-8.030904034976176	1.0
25831	group2	7	9	-7.985330030556193	-8.00840804300632	3.0	6	3	-8.115607861283955	-9.301912322193555	2.0
16730	group3	0	0	-9.02467361250994	-9.120117895764366	0.0	5	7	-8.613538932372482	-7.912339106343256	1.0
21988	group3	2	1	-9.091399975454896	-8.805205656088319	0.0	3	10	-9.176478841818692	-8.203808178939429	1.0
23170	group3	4	6	-9.047917239036416	-8.58647413354583	0.0	7	4	-8.042033205852004	-8.698838225697028	2.0
11867	group1	3	2	-8.138886005079708	-7.964212745392849	3.0	3	5	-9.032300122041999	-7.799110934529055	1.0
10507	group3	0	1	-8.835316032053214	-9.578938603440838	0.0	4	1	-8.023894220993716	-9.037260225318711	2.0
12218	group2	3	2	-7.87214957821008	-7.92485688712623	3.0	2	0	-7.806513147853394	-9.04574044435668	2.0
13110	group1	0	1	-9.185512645526304	-8.92983792282922	0.0	0	12	-9.420427400918213	-7.860353155979796	1.0
13930	group3	4	6	-8.104685079359532	-7.943908153007688	3.0	3	3	-9.050084921019476	-8.01590883111818	1.0
14065	group2	1	1	-7.805691381848362	-8.156314571809975	3.0	3	1	-8.164144939966599	-9.390332899652066	2.0
14442	group3	6	3	-7.938428838991699	-8.068410757964001	3.0	2	3	-9.068941179807231	-8.034829497033495	1.0
28210	group3	14	6	-7.916541922029732	-7.826845998788386	3.0	9	9	-9.055608161745516	-8.114423890113978	1.0
18354	group3	1	5	-7.990345113410332	-8.14927941610663	3.0	2	9	-8.868448577173254	-7.929435128742937	1.0
23276	group3	9	5	-7.891456581588952	-7.924534360224689	3.0	5	4	-8.009688346152858	-9.082273763835763	2.0
22621	group3	4	4	-8.223878140698181	-8.051071055152091	3.0	9	8	-7.982787051190992	-8.888636875147009	2.0
22401	group3	5	0	-8.886361660287907	-9.090139592038149	0.0	6	2	-8.0411172839055	-9.186343510187513	2.0
11697	group3	0	1	-8.8460245667072	-9.22326891022201	0.0	1	5	-8.981896245639449	-7.991743823510932	1.0
13707	group3	2	1	-9.100453237637316	-9.102376798367114	0.0	4	9	-8.707265212471475	-7.830552283469163	1.0
18388	group1	2	3	-9.085055854908994	-8.959644862552247	0.0	1	5	-9.140447455695416	-8.082345873785494	1.0
15264	group3	6	1	-8.838472721162814	-8.439130344031545	0.0	10	2	-7.844258824057772	-8.799333192100967	2.0
17581	group3	8	4	-7.991032664726007	-7.879614852821832	3.0	8	1	-8.008077205481218	-8.963533592663094	2.0
13874	group3	0	4	-8.982824716043666	-8.98288285099617	0.0	7	2	-8.06009840088214	-8.473645841211356	2.0
15390	group3	8	4	-8.075390096816491	-8.093381313043237	3.0	5	1	-7.908399046576579	-8.761115301017922	2.0
15024	group3	5	8	-7.966080763114815	-7.994126644386475	3.0	1	7	-9.298804772614309	-7.9342467287791205	1.0
21935	group1	9	8	-8.005658828798378	-8.243168226619828	3.0	2	7	-9.005731917486019	-8.004365904536266	1.0
14224	group3	7	5	-7.926010654002118	-8.00503236201515	3.0	3	1	-7.854957067145588	-8.858727590303376	2.0
14376	group3	6	4	-8.100515773611457	-7.871054866479134	3.0	0	5	-8.811489589108865	-8.101641950365382	1.0
27971	group3	2	2	-8.952273454004935	-9.128930026423713	0.0	7	15	-8.626607468109652	-7.77172351500416	1.0
15977	group3	0	2	-9.712320805219877	-9.368157044368358	0.0	4	5	-8.108880787657839	-8.952440762495154	2.0
20239	group1	2	4	-8.982444019415798	-8.767800222391097	0.0	5	1	-7.901670515530788	-9.112564198496052	2.0
15021	group2	2	3	-8.887036226689787	-9.225561227381872	0.0	4	8	-8.755823569330818	-7.966447352938399	1.0
10065	group3	1	1	-7.779301773537521	-8.180103128033492	3.0	7	3	-7.920538726843059	-8.711115710301973	2.0
13800	group1	3	2	-9.040643929290955	-9.034123524130845	0.0	3	3	-8.01060900426817	-9.167806020844859	2.0
20676	group2	5	5	-8.899227481467191	-8.786073960057573	0.0	5	11	-9.529632200297499	-7.925569459818384	1.0
29433	group2	12	4	-8.428687227245923	-8.9842888192997	0.0	8	8	-8.886882492581936	-8.128228125016147	1.0
15344	group3	4	1	-8.974390669973205	-9.11586859232947	0.0	5	2	-8.100805402701365	-8.773591445766696	2.0
23822	group3	9	5	-7.722096968329946	-7.85771066786339	3.0	6	11	-8.56188846812363	-8.086714488020734	1.0
30934	group3	6	3	-8.800399716623332	-9.051815958820853	0.0	6	8	-8.981227090095995	-7.98990325335299	1.0
13484	group3	3	7	-8.02499401016993	-8.085809749037352	3.0	4	2	-7.898621090396157	-9.01050072052999	2.0
11487	group3	3	3	-9.25499865081452	-8.73049529448185	0.0	2	3	-9.154812750042607	-8.070134618795045	1.0
14801	group2	0	3	-9.255702539006526	-9.00589086624366	0.0	4	5	-8.907251744192113	-7.927757327509554	1.0
13881	group3	4	7	-8.001796782298115	-8.006148623009114	3.0	2	6	-9.150972595266328	-7.947396171299637	1.0
23658	group2	9	7	-7.965493081956037	-8.332950003292506	3.0	4	4	-8.808266050228784	-8.093881183317361	1.0
30170	group3	1	5	-9.143995533459796	-8.927198040657121	0.0	3	11	-9.003898341437285	-7.976847681899705	1.0
20415	group3	3	2	-9.305894729842779	-8.873145459990988	0.0	6	4	-7.926436072290686	-8.949068018236291	2.0
13265	group2	2	3	-9.002280341523988	-9.100361806316846	0.0	5	5	-8.117743529933156	-8.394878875345222	2.0
15634	group3	6	4	-7.84830970995468	-7.870564624249651	3.0	2	5	-8.582099961001049	-7.999517010561448	1.0
18296	group2	7	4	-7.7723718853035635	-8.105082310030918	3.0	2	7	-8.85014917545272	-8.019689034881289	1.0
16848	group3	4	7	-8.144696334897022	-8.064573118303421	3.0	0	4	-9.2171654059787	-8.137857471728942	1.0
14045	group3	1	3	-9.280149198425068	-8.901618266048498	0.0	3	9	-8.81861061483496	-8.100261020476431	1.0
12106	group3	1	2	-9.052499053120428	-9.083042747455401	0.0	6	1	-8.06385921809956	-8.777041691525165	2.0
15686	group2	4	5	-8.073813027729742	-8.153385883881205	3.0	6	3	-7.79313931109919	-8.767508827045065	2.0
32081	group3	7	8	-8.12745873481134	-8.11913233353851	3.0	11	5	-8.082378109036547	-9.116814544473932	2.0
18468	group3	2	3	-9.431143029669235	-8.65984700307015	0.0	5	12	-8.719196489930667	-7.974745912594473	1.0
15876	group3	3	5	-8.133533738052659	-7.862788653483849	3.0	5	3	-8.249433136865557	-8.9912970738701	2.0
18957	group3	5	6	-8.196715549678038	-8.061088711815106	3.0	9	2	-8.03872437133277	-8.938674757693118	2.0
20909	group3	0	3	-9.495660087372475	-8.849456923948908	0.0	4	8	-9.170536756438429	-7.878321844310038	1.0
7298	group3	1	0	-7.956463581653944	-7.8925998873452	3.0	6	0	-7.984004116900409	-9.218789746478596	2.0
22548	group3	3	6	-8.139084375802545	-8.021144403941507	3.0	5	4	-7.916214778671817	-9.283172862253275	2.0
13739	group2	1	2	-9.202698536700249	-9.519101382110069	0.0	1	0	-9.12773832074854	-8.116423738757149	1.0
16875	group3	0	2	-9.320120137134998	-9.062206181368465	0.0	7	1	-8.049280731682934	-8.925524309461965	2.0
17159	group3	7	2	-7.819608565675342	-7.958469983773322	3.0	0	4	-9.691554982080362	-7.853938212902734	1.0
12944	group3	5	3	-7.891001754039143	-8.060757215514649	3.0	3	5	-8.728978203310369	-7.978082314571714	1.0
12188	group3	2	4	-8.123565143037593	-7.948740317604333	3.0	2	2	-7.764899940243097	-8.611760309481415	2.0
14147	group3	5	5	-8.123625034124787	-7.689371649723082	3.0	1	1	-8.059323180460527	-9.351466317272404	2.0
14372	group2	6	5	-8.073486130122093	-7.921652838226706	3.0	1	2	-7.977421411426391	-8.95748329211556	2.0
17550	group3	1	2	-9.195879343541483	-8.667247627485722	0.0	4	2	-9.176326315184937	-8.152378351016345	1.0
17374	group3	6	7	-7.832004140477376	-7.939299224972567	3.0	5	1	-7.868452858818766	-9.206468389058132	2.0
20281	group2	10	6	-8.101952883165561	-8.05711409967756	3.0	2	6	-9.636704841609808	-7.9611932084334	1.0
18331	group3	2	3	-9.183628425050344	-9.063859771072629	0.0	5	4	-7.991107108115444	-8.855588915557714	2.0
14796	group3	2	2	-8.179225960134685	-7.878690951240835	3.0	1	5	-9.530631510023907	-7.893707017087412	1.0
17261	group2	3	3	-9.105378738327833	-9.12675522673794	0.0	5	3	-8.289740414862191	-8.895566848441929	2.0
20953	group2	12	10	-8.00593086623064	-7.8368958834929	3.0	3	1	-7.915016402668074	-9.379889471742443	2.0
11634	group2	1	2	-8.686356603708449	-8.701894865600716	0.0	5	1	-7.969398253199583	-9.35800560442319	2.0
17842	group1	5	8	-7.955193206719836	-8.204250795993318	3.0	5	1	-8.082131451356247	-8.86249728932881	2.0
15282	group3	1	2	-8.58929519267971	-9.32478785325412	0.0	1	5	-9.06688504693365	-7.968272637004315	1.0
14610	group3	3	5	-8.078870898209937	-8.165639867574013	3.0	8	2	-7.862252279055344	-8.950936260758548	2.0
19793	group3	4	0	-8.782394022192882	-8.98048953190626	0.0	3	3	-7.87208763319431	-8.897413958410961	2.0
15561	group1	1	3	-9.10784233774351	-8.822951048846305	0.0	5	1	-8.06447252508922	-8.820318921016979	2.0
11711	group1	0	2	-7.805668303203116	-7.747786798014828	3.0	1	2	-8.771802008870669	-7.721704721884702	1.0
10894	group3	3	2	-8.550914463143254	-8.744421712209892	0.0	0	4	-9.026719385643007	-7.962959879217465	1.0
11195	group3	6	4	-7.97114518635025	-7.948892099895866	3.0	4	2	-8.858466672261965	-7.89289231621814	1.0
20934	group3	5	3	-7.945635465587015	-7.984495972516411	3.0	3	0	-8.177187910309584	-8.806903923372666	2.0
14353	group2	1	2	-9.459333332277732	-9.310005050863932	0.0	2	2	-8.217006183384196	-8.321667001661467	2.0
15303	group2	2	1	-9.607009181702356	-9.37386362605658	0.0	9	4	-8.02275952722153	-8.880029117298664	2.0
15176	group3	0	5	-8.919608227056411	-8.551632899698987	0.0	0	10	-9.33044988801752	-7.998677276386904	1.0
20781	group3	5	3	-9.000661933622899	-9.233526546130062	0.0	6	9	-9.402409688121743	-7.882391104639762	1.0
14986	group2	0	1	-9.041787564830587	-9.026965323600304	0.0	7	0	-8.071078846489582	-8.984351960534894	2.0
23058	group3	2	5	-8.990230359206253	-8.270632799442588	0.0	6	1	-8.017376428098158	-9.09071772047171	2.0
15642	group3	1	3	-9.492168067441453	-9.139574619808755	0.0	4	3	-8.322334493671267	-8.519971100753375	2.0
22169	group3	6	5	-8.102663926517993	-7.932444498415931	3.0	5	4	-8.0024288788136	-8.686070756295557	2.0
17722	group2	4	8	-8.00476758063141	-7.868388233077476	3.0	4	4	-8.734283758000059	-8.287468641607015	1.0
17148	group2	1	0	-9.347009751155442	-9.660619373573073	0.0	3	6	-8.852356662247555	-8.102902701804762	1.0
17069	group3	4	4	-8.629789595590628	-8.163958922272128	0.0	1	8	-9.009152654982422	-8.04371337034996	1.0
20431	group3	8	5	-8.691544530253157	-8.696226198775475	0.0	6	1	-8.151712475307312	-9.18811619541004	2.0
17768	group3	4	10	-8.01878225770737	-7.903901737909639	3.0	3	7	-8.615372212494684	-7.939528771854758	1.0
19313	group3	3	5	-8.272669293754502	-8.02676999201416	3.0	3	0	-8.048220293261522	-9.311115196728583	2.0
4758	group2	1	0	-7.965481132554697	-7.752359520307018	3.0	0	0	-9.285357137426319	-7.9774002542502	1.0
10549	group3	3	1	-9.216563917832971	-8.89236275194274	0.0	1	0	-7.735246462866265	-9.31752474319371	2.0
11669	group3	5	7	-8.215376844238678	-7.99848517983026	3.0	4	0	-8.00392331336903	-8.729440008354022	2.0
11276	group3	2	4	-8.420052910095277	-8.166859596427596	0.0	1	5	-9.126079896542208	-7.8697727511612685	1.0
16842	group1	3	3	-8.003454277473459	-8.104972855652871	3.0	7	3	-7.881482485272785	-8.690293735494464	2.0
26084	group3	8	11	-8.17687313921819	-8.066849525674103	3.0	8	11	-8.69208860075617	-7.9571673119593225	1.0
18576	group3	4	2	-9.321238897691153	-9.022579726310354	0.0	6	3	-7.9554810643264275	-8.939499328437307	2.0
27090	group3	2	2	-9.171414482364973	-8.566220141486058	0.0	7	12	-8.448661682340562	-7.9751204519131855	1.0
17961	group3	3	8	-7.757641922948557	-8.015876234054756	3.0	5	1	-7.91401319782041	-9.566689918909958	2.0
33584	group1	6	5	-8.912270379801019	-8.996262006613227	0.0	3	11	-8.99747232001004	-8.017407744479009	1.0
15073	group1	3	3	-9.358499968477465	-9.082693385150233	0.0	5	2	-7.982892263380659	-9.402893889222746	2.0
16713	group3	2	3	-9.14637916325756	-8.810245661067446	0.0	10	3	-8.017528016057842	-8.890416319474138	2.0
13398	group3	4	2	-9.051921349567642	-8.734683654764885	0.0	3	0	-7.86970341105498	-9.01029187219274	2.0
13913	group3	2	2	-9.118603920350042	-8.615289789455446	0.0	1	8	-8.496144177719602	-7.980331489678588	1.0
10452	group3	0	3	-7.960848527246161	-8.045506998224434	3.0	2	7	-9.180753184482993	-7.900458501872331	1.0
18810	group2	2	5	-8.738747770617538	-8.64164512210846	0.0	2	4	-8.901075045561683	-7.909364005045739	1.0
18113	group2	7	8	-7.896637086333947	-8.022535244743553	3.0	3	6	-9.052147074905044	-7.894461717133081	1.0
16620	group2	10	2	-7.88971902427457	-7.96214406197359	3.0	4	1	-8.155401728564033	-8.977294388296226	2.0
18339	group3	1	5	-8.822157960965663	-9.149616217455765	0.0	1	7	-9.476474536917118	-8.028794755859469	1.0
12616	group3	6	3	-8.158938643675384	-8.394069853715198	3.0	4	1	-8.075989645628868	-9.06164526375671	2.0
14659	group3	4	5	-8.273815077795264	-8.093443190326791	3.0	4	1	-7.939771765295526	-9.14978479922236	2.0
22470	group3	8	4	-8.039549378341324	-7.8859586350345605	3.0	6	5	-8.922608149487143	-8.08340679744888	1.0
14916	group2	8	7	-7.892342030337636	-7.932439843835686	3.0	3	7	-8.720175092064483	-8.056568009955642	1.0
15961	group3	1	2	-9.329789192738527	-9.024221884065012	0.0	6	3	-7.97956205393222	-8.911020556534524	2.0
21741	group2	7	7	-7.98907585861072	-8.081678487842503	3.0	12	4	-7.754416486365444	-9.05325430479837	2.0
12889	group2	4	3	-7.905748130350749	-8.0749404068531	3.0	1	4	-9.044480107182364	-7.958062830959916	1.0
17531	group3	3	4	-9.204459193339208	-8.418638579089041	0.0	3	10	-9.021136537576936	-7.8066251247207985	1.0
14022	group2	5	6	-7.887604091238775	-7.8631404874287565	3.0	3	6	-8.582121804921204	-7.971279288028251	1.0
16369	group2	2	0	-8.945979994519437	-8.817348834208454	0.0	1	5	-9.374914071060125	-7.941799684622326	1.0
13522	group1	3	3	-8.179087652122476	-8.029727473186167	3.0	2	3	-9.449276495528183	-8.199032564788796	1.0
16179	group3	0	0	-9.020079313198956	-8.970738301344014	0.0	5	1	-7.991581820470802	-9.511155360255055	2.0
14075	group3	1	7	-9.23632486209579	-8.595771264186906	0.0	0	8	-9.196211743374047	-7.678410763042482	1.0
20601	group1	6	3	-8.872573898317412	-8.57995176002738	0.0	9	1	-8.006374652234795	-9.164333728240068	2.0
17082	group1	4	4	-8.754034465039686	-8.613006384100439	0.0	1	2	-7.957526586149581	-8.9109162422259	2.0
21430	group3	7	7	-7.965477953153787	-8.063624632987752	3.0	2	9	-9.35898683582124	-8.132422655751347	1.0
18635	group2	3	0	-9.189335604775529	-9.163855496434753	0.0	4	7	-8.596113217062124	-7.781866086954279	1.0
15350	group3	5	5	-7.76402304465016	-7.777314271484197	3.0	5	2	-8.179273798690833	-9.115143358925248	2.0
16445	group3	5	4	-8.763282105425306	-9.115435991668308	0.0	4	8	-8.907093264739645	-8.066725680996957	1.0
12916	group3	0	1	-9.4865021408944	-8.774359691688296	0.0	0	4	-9.259227931252344	-7.885074651237478	1.0
17400	group2	0	1	-9.483149777553288	-8.642290492084586	0.0	11	4	-7.819676843230293	-8.796754335757308	2.0
27541	group3	2	1	-8.850018070808986	-9.358518617743814	0.0	1	11	-9.184343749044077	-7.90217351822859	1.0
10978	group3	3	3	-8.068463875412354	-8.044384655200648	3.0	2	2	-8.141679842783173	-7.9922816720295184	1.0
14461	group3	0	0	-9.250354562215643	-9.136507054501957	0.0	4	4	-8.037387760673221	-8.48887836582303	2.0
20181	group3	4	4	-9.299087906122253	-9.068906906060487	0.0	3	4	-9.183027013828013	-8.019968644581649	1.0
12979	group1	1	2	-9.079016423115146	-8.697825865764678	0.0	3	0	-7.922213985902488	-9.40658082189638	2.0
6579	group3	0	1	-8.24348865508857	-7.9178903820583875	3.0	0	3	-9.228607400265393	-8.11288517299914	1.0
16298	group3	1	2	-9.203208147522922	-9.32490079290657	0.0	4	7	-8.908707849021337	-8.006431340206772	1.0
25113	group3	10	9	-8.027828546383713	-8.005480435647016	3.0	1	11	-8.80852426209765	-7.867863655622681	1.0
18299	group3	1	6	-8.90187988859438	-8.188510971436237	0.0	1	4	-8.933495448427658	-7.955345294551331	1.0
13236	group3	5	4	-8.055760246537869	-7.993905602020756	3.0	6	11	-8.097523603085243	-8.036961183714485	2.0
14196	group3	1	0	-9.436607833493474	-8.972983782523906	0.0	4	3	-9.272587759942017	-8.106015318451249	1.0
15353	group1	4	3	-7.9497942772857595	-8.113667066724588	3.0	1	4	-9.347756121019168	-7.861033811396292	1.0
13842	group3	0	1	-9.111455737306743	-8.813975006318048	0.0	3	3	-8.163186490698969	-9.142236767203716	2.0
21059	group3	4	5	-8.10708876015961	-8.099238490203124	3.0	7	0	-8.008801923218222	-9.045628624138804	2.0
15230	group3	5	3	-7.989113987236562	-7.8490311671988255	3.0	4	2	-8.027130220199709	-8.821858358988317	2.0
20683	group3	4	5	-8.051710209136235	-8.33104049887728	0.0	9	8	-8.821157834025515	-8.14443841899131	1.0
13534	group3	3	4	-8.266090113324399	-8.136666830989151	3.0	3	0	-7.935150864785852	-9.417291935581284	2.0
14560	group3	1	3	-8.967014696153772	-8.811248370566675	0.0	0	6	-9.016257055806763	-7.974819302975391	1.0
11338	group2	7	7	-7.897524395401233	-7.966716785908082	3.0	1	4	-9.492429891071586	-8.106942430655442	1.0
17289	group3	14	10	-7.8095760148320466	-8.143333515729983	3.0	6	2	-8.06151231500994	-8.970960077331615	2.0
13032	group2	3	2	-9.574056965489126	-8.773457538709934	0.0	5	4	-7.7017433943103875	-8.993015146854352	2.0
19769	group3	5	3	-7.844254686336985	-8.02885242018884	3.0	5	9	-8.648699701999778	-8.09392252963896	1.0
14311	group3	0	1	-8.820053871162534	-9.05157529636916	0.0	5	1	-7.982370843169791	-9.157119588044594	2.0
