nCount_RNA	group	1_0.25_0.25_0.25_0.25_0.5_x	1_0.25_0.25_0.25_0.25_0.5_y	1_0.25_0.25_0.25_0.25_0.5_x_expression	1_0.25_0.25_0.25_0.25_0.5_y_expression	1_0.25_0.25_0.25_0.25_-0.5_x	1_0.25_0.25_0.25_0.25_-0.5_y	1_0.25_0.25_0.25_0.25_-0.5_x_expression	1_0.25_0.25_0.25_0.25_-0.5_y_expression	1_0.25_0.25_0.25_0.25_0_x	1_0.25_0.25_0.25_0.25_0_y	1_0.25_0.25_0.25_0.25_0_x_expression	1_0.25_0.25_0.25_0.25_0_y_expression	1_0.25_0.25_0.15_0.25_0.5_x	1_0.25_0.25_0.15_0.25_0.5_y	1_0.25_0.25_0.15_0.25_0.5_x_expression	1_0.25_0.25_0.15_0.25_0.5_y_expression	1_0.25_0.25_0.15_0.25_-0.5_x	1_0.25_0.25_0.15_0.25_-0.5_y	1_0.25_0.25_0.15_0.25_-0.5_x_expression	1_0.25_0.25_0.15_0.25_-0.5_y_expression	1_0.25_0.25_0.15_0.25_0_x	1_0.25_0.25_0.15_0.25_0_y	1_0.25_0.25_0.15_0.25_0_x_expression	1_0.25_0.25_0.15_0.25_0_y_expression
19227	group3	1	1	0.1400555939296101	0.22551144343305243	0	1	0.0705490535747636	0.29057041235802733	1	0	0.792327495553048	0.27492856636073104	2	0	0.3222867136386672	0.1756004788365345	1	0	0.354982756900001	0.1171799089575721	0	2	0.07221444941041139	0.3653019106262858
16601	group3	0	1	0.2171244919844999	0.4196920288364153	0	0	0.34690499805191	0.4042399613335662	0	1	0.05332816713122643	0.5602703742622765	0	0	0.16026425815126483	0.15666411436165764	0	3	0.19811473085792744	0.692090103211088	1	0	0.39251423358130166	0.5442800739372957
12271	group3	0	0	0.1980323651342168	0.2073430211044508	1	0	0.6152770899313795	0.2085683029284519	0	1	0.021912750282472943	0.17220728523390072	1	1	0.38021856121165515	0.6321537296325199	0	0	0.4362752053550162	0.13431561902128836	0	1	0.39808782676653665	0.2507143028624769
15007	group3	1	0	0.37564516019676053	0.05239008372857282	0	0	0.21840890533993967	0.4467589377291319	0	1	0.08636615319074112	0.3767343085270288	0	1	0.19509616142069097	0.23573440215943614	1	0	0.2333960786456112	0.29577055200408053	1	0	0.25322780521316746	0.018015205139050944
16544	group3	0	0	0.0023965716137090143	0.32084606341461	0	2	0.01257649367174482	0.5883232449264688	3	0	0.904558318790999	0.05112835153102491	0	1	0.3478420799955713	0.3008334207615142	1	2	0.3333097171452325	0.3370188218913364	1	0	0.279930660753186	0.57553570734501
16929	group3	2	1	0.35343618763431217	0.150547984427919	1	0	0.26542737457575677	0.024244801493774254	3	0	0.6210451390445513	0.41612299963678234	0	1	0.10439291832958	0.270402087763923	0	1	0.1508189753248017	0.30002351230700763	0	0	0.06079313928064764	0.2313456335082253
16683	group3	1	0	0.3181552662342671	0.07997403662786393	0	0	0.30268878583531766	0.5460166753801106	0	1	0.5137229339514326	0.6646513329824579	0	0	0.18736491652776283	0.3704259477810315	0	0	0.1620068417872818	0.3264264014373786	0	0	0.19569266150040948	0.23241909145669368
18327	group3	1	0	0.2986910498447826	0.3196684798675422	1	1	0.5673036328745824	0.36426846860107487	0	0	0.07744385337602963	0.06531521864499987	1	1	0.23931978416119634	0.15095940742494882	1	0	0.2861404648995726	0.15067779659854652	0	3	0.1560898145555557	0.6371534786823632
23996	group3	1	4	0.35631178446197276	0.6793381445039746	1	0	0.2707816608212411	0.13612627614653644	1	2	0.22254854785708778	0.23913796255880862	0	3	0.007023397433820439	0.4174889130189705	0	2	0.06619459966937516	0.2806524804181212	0	1	0.008285938978764534	0.2289271982718833
17656	group3	1	1	0.18037465950951323	0.36797625699465564	0	0	0.2566520765944671	0.34273344518646987	0	1	0.056798416519070444	0.11337640494734894	2	2	0.5093890986740022	0.6360638300102226	0	0	0.22389683897021956	0.20673739119804	0	0	0.43156090284621673	0.12368479736268848
13823	group3	0	0	0.21888857161735076	0.2965375164105463	1	1	0.3304586759069669	0.47216726145928445	0	1	0.3747132110408212	0.6054211556857598	1	0	0.7307836217270001	0.6160383911249336	0	3	0.11591892989622585	0.7389476265145438	0	0	0.2481037423080133	0.2778695752354077
15390	group1	0	3	0.43598805173709937	0.6627682821826546	0	0	0.2831567145693464	0.19456428374965057	3	0	0.6239183044810039	0.2585772076594411	0	1	0.09245438210823145	0.04262414475173498	0	1	0.027031582443757807	0.5807959365659037	1	0	0.3100237656098248	0.44030284634370176
13083	group2	0	1	0.27876673024113	0.33504514616510467	0	0	0.23997080264099468	0.36759547992105823	1	0	0.463962275052284	0.0654111517182446	0	0	0.3808231244939536	0.2677631348996805	0	1	0.1856051493977347	0.3343742456465779	0	3	0.012054464349504301	0.564485861849659
18079	group2	1	2	0.26993795320664854	0.439543624730105	0	1	0.2003159199332637	0.40239377872113247	0	0	0.35298844590856626	0.010082002701284093	0	0	0.16091921702803097	0.13543539932813478	3	0	0.35356153441960336	0.1733045800849581	0	2	0.2415610955370458	0.5576620956297619
5814	group3	1	0	0.42047174733191073	0.4513541950915627	0	0	0.464969242787756	0.1536862979093992	0	0	0.3314017381903571	0.41781726688864285	0	0	0.24967760119739374	0.5539115922643585	0	0	0.23394628398674086	0.41819219806345076	1	0	0.1400264008642083	0.21499835926467514
17115	group2	2	1	0.3034069661870868	0.3748979864665537	0	0	0.5434482597843238	0.19016911691508173	0	0	0.00872923212732718	0.2479138387932719	2	1	0.391324534530529	0.24939059744119493	0	0	0.25816842223708697	0.3330426501314983	0	1	0.23163144566150867	0.3550253128002803
29541	group3	0	1	0.08200340306508933	0.39042510600907787	3	0	0.3519333187376362	0.49182310387765626	4	1	0.6298551629926534	0.13157132984239867	0	0	0.3082257570189041	0.14451939979743939	3	0	0.3607914625742734	0.3497155527456281	0	2	0.037069329698888154	0.43609660774568193
17405	group3	1	0	0.2649152213438466	0.1855240592058941	0	1	0.46195233613962694	0.08824841510173248	0	1	0.11584035364091821	0.2837877628017804	0	0	0.04862688186349978	0.28740076077124665	0	1	0.18236498660082612	0.0427583649499543	1	0	0.14655004730485757	0.16408578655360007
22842	group2	1	1	0.6089460861500855	0.5207021283260567	4	0	0.43507689888477885	0.14236143376395605	0	0	0.3072615767626794	0.04030019566210752	0	0	0.1642982682946592	0.11654868235113147	0	0	0.5714840937281599	0.23620949560937243	1	0	0.31461746853387995	0.4967270401668863
12631	group2	0	2	0.26538187453376005	0.40734188372056457	0	0	0.42201116682781115	0.21198060966276713	0	0	0.2742206394808239	0.18319074067750038	0	2	0.20896920545122327	0.15573877790149432	0	0	0.0988238906152624	0.30467574688176285	0	0	0.1414411462494628	0.226911830090789
13062	group3	0	0	0.028106448430060105	0.15701001212059906	0	0	0.10028669173163066	0.5685309307774749	1	0	0.6009572894628974	0.3892245665427466	0	0	0.309277864251699	0.32359456707075857	0	1	0.07267366338959955	0.25642698024233107	0	0	0.41155854451415996	0.2253484075037127
9149	group3	0	1	0.21667918630509678	0.577629429184448	1	0	0.08640538593437955	0.4523242340328957	2	0	0.6657765958494303	0.04014634872785405	0	0	0.20290460663482962	0.300659883360626	0	0	0.028951406388332795	0.21293420619660708	0	0	0.14996897081690788	0.09014867602449952
18355	group3	1	0	0.05560019862554763	0.4332177402960625	0	0	0.022726692924412123	0.21651813338581907	1	3	0.2749704500555049	0.5455211366958232	0	1	0.16862070880554209	0.19725472040467842	0	0	0.12234794057863563	0.3715571923980351	1	2	0.33643842455597334	0.33948699116295256
14153	group2	2	3	0.5179831198801863	0.5393860585768954	0	0	0.44281233638936546	0.059264344689735654	1	1	0.29343501363859986	0.47051650864882133	0	0	0.3317991555181106	0.024647211143115022	0	0	0.5580223688141723	0.46178562567836545	0	2	0.4557863578746614	0.26815442674394224
17719	group2	2	0	0.5954693125453767	0.3394110280927714	0	0	0.06948963260209154	0.31783514064236645	1	1	0.34195386800177335	0.509357070354601	0	0	0.24822882274864547	0.05270162973924117	0	1	0.2349003431148809	0.2857058790974422	0	0	0.09669899900841486	0.2861710954216241
21193	group3	1	1	0.19682200066202454	0.2048505312872241	0	0	0.19105726476838014	0.1506710853974525	2	0	0.4371484331587884	0.2747355686601366	0	0	0.24975961124269133	0.25520854036444296	0	1	0.18348785692922115	0.28743672753681926	1	6	0.46055579015042913	0.7639097120984094
19371	group2	0	0	0.30048723947674066	0.09230953713103307	1	3	0.5183769558970004	0.591906253026189	0	0	0.16186795608867283	0.20215573908709145	0	0	0.2703167490948637	0.43773255816401035	1	0	0.30402069995622233	0.000672458136867754	2	2	0.29379473034124953	0.19905217363635785
17903	group3	1	0	0.5187370253908696	0.5725022760938432	3	0	0.8444501054437769	0.2864875336977028	2	0	0.2953883603357741	0.09362475250983271	2	2	0.25033934053795215	0.6140527640909323	1	0	0.10606309840536682	0.48260280199431044	0	0	0.44833855027760017	0.35587635492113523
21559	group3	2	2	0.5697862577838354	0.5163374468719439	0	0	0.05599923431133841	0.15459574484861785	0	1	0.4516472107878403	0.10482816894060593	0	0	0.11840194948038707	0.17806785851188794	0	3	0.22552189178325083	0.6338859307286993	2	1	0.3968432648874505	0.5054833560201799
29397	group1	1	0	0.21836710936749099	0.1816044647224021	1	3	0.3208117270252734	0.14274096278016357	1	0	0.0981512745058731	0.10356990574666433	0	0	0.18273735244935954	0.23741247979507346	1	2	0.13655712233624362	0.45511632499271937	2	1	0.21628989069179438	0.3196578528991938
36114	group3	2	0	0.07732695363400421	0.515392949770322	1	0	0.47329740330747094	0.07490018826875477	3	1	0.5659292596169982	0.257216048944803	0	0	0.18800141452581384	0.12001378211268196	0	3	0.25651062398301033	0.3565591287470432	2	1	0.12898310644004807	0.31850106742592804
19940	group3	0	3	0.22128353708025167	0.4589827939821622	0	0	0.10592047553532208	0.14043069855533552	0	0	0.10621692569399227	0.07967475164894547	1	2	0.338038297750774	0.4819554167892329	0	3	0.10985739719568338	0.501969549352647	2	0	0.4124271001826904	0.344709210172521
13513	group2	1	3	0.1400678014303129	0.6964694814232761	0	2	0.21031720848814095	0.34016897688923886	2	1	0.37850026547575016	0.4529543710153803	0	0	0.1819993717924892	0.24017382320093786	1	2	0.20515419573027868	0.4425110718572604	0	2	0.275399296787151	0.43418841022529936
14120	group3	1	0	0.2492318695665158	0.10098788385635049	0	0	0.4642562406021117	0.1789468350469381	0	0	0.11871633583754954	0.19071856131609508	1	0	0.38538205671032755	0.302613840026885	1	2	0.3290173061268787	0.4888989868118758	0	0	0.12077798113421268	0.03645899254864776
14771	group2	1	0	0.3893329967618405	0.26325084197241516	0	0	0.39140121779336134	0.005299017831806585	2	2	0.4094725854052397	0.5446239279775897	0	0	0.23615388999810938	0.34021408269200415	0	0	0.3274395696227195	0.09208446481151047	0	0	0.19222752759042336	0.0739263708676397
16698	group3	0	0	0.5917563093940787	0.2512969516656798	0	0	0.26073072106226813	0.28624913190953327	0	0	0.21293064815138746	0.4463790134434156	0	0	0.21573316067701337	0.1599522113214269	0	0	0.021845410434769702	0.1349084540655921	1	0	0.32610112790146645	0.36528623137255795
16303	group2	0	0	0.5242128163027696	0.5881299583260711	0	0	0.3713676286846081	0.2545390083043573	1	3	0.43990432279222214	0.4965467692185439	0	0	0.05189122600237553	0.14238554706951972	0	1	0.48944621911734354	0.2219531802308847	0	2	0.40389895846593404	0.3977111563647089
15433	group1	0	0	0.433075566639527	0.3430552175624044	0	0	0.24175217471887253	0.24666709139248	0	2	0.261603757693733	0.663742027760078	0	0	0.22162147468780366	0.037662652232509	0	0	0.11688795755414513	0.23348705521155344	2	0	0.22076354599374054	0.010962056083365479
14951	group3	1	0	0.4225126578165801	0.5724020823075825	1	1	0.16228245981782968	0.19393918186606413	1	2	0.3040313431499496	0.637050021418115	1	0	0.2657199408989917	0.28067244595857926	1	0	0.18886030156422276	0.26232948515355303	0	1	0.37123123594211765	0.38590322314778974
14229	group1	1	2	0.33689364118089316	0.5426023788073734	0	0	0.3437025467927649	0.23533664082447278	0	0	0.4282835515539719	0.13997940549142124	1	1	0.6434442808884657	0.5321983481517125	0	1	0.2850197061888711	0.6988999392366582	1	0	0.14783835020398928	0.0857026316066388
17490	group1	0	2	0.19748970352141115	0.5792312168855331	1	0	0.10108081026057367	0.6817131865032902	0	2	0.07871152329914904	0.7275007631695425	1	0	0.17641959359299608	0.29152528926642524	0	1	0.13172212709554354	0.40798660956590305	0	1	0.3546687816347042	0.5388966763327705
19599	group3	0	1	0.48063551565267704	0.08393102342488742	1	1	0.10173044848535143	0.2365946503543745	2	0	0.38137476908402446	0.05006387959832323	0	1	0.2632497542755034	0.31878042857005967	2	0	0.36150353971171667	0.31380271451424707	0	2	0.20995952573451537	0.36569213946224
14132	group3	0	0	0.15382393586780335	0.3786234304943598	0	0	0.4407434245379977	0.09587715401850719	1	0	0.24328714258100612	0.18860351630955394	1	0	0.28422243943693615	0.04225500566090695	0	0	0.23697414925680946	0.013496333512791947	0	0	0.24812422320889693	0.016199125446294704
15321	group3	1	2	0.3244468925325205	0.771736845217248	1	1	0.23041699946505637	0.5025366391352661	1	1	0.660093872053954	0.26135325184221075	0	0	0.13980284790408976	0.16907551326980652	0	1	0.2513749307851553	0.4890003368369682	0	0	0.3270054922285684	0.33143300123800534
32950	group3	2	0	0.4699828433507154	0.17059089334080468	2	0	0.18020407517693582	0.4297848506568237	0	2	0.11377546711299827	0.24542190209179043	3	2	0.4267077392086831	0.5540903157451851	1	0	0.2417496274020885	0.17792401490783108	1	2	0.2692675130290856	0.4689779269481498
9116	group3	0	1	0.1830662505352365	0.3772599324664623	1	0	0.6977360315483417	0.14669720950815618	0	0	0.48101998418986947	0.06827848319959634	0	0	0.4369049785642713	0.1332376632946607	0	0	0.3238251178807276	0.15097575654190948	1	1	0.20240527020785168	0.5656444743353543
26011	group2	1	2	0.5533621501778883	0.5497956598908147	2	0	0.41373661565900355	0.07109408484850738	0	2	0.3904374192568837	0.7733369279720193	0	0	0.2058175729563279	0.3938846413399518	0	0	0.09821623461444184	0.15412162557068185	1	0	0.2624513502661217	0.33843647285157646
21145	group2	0	3	0.40245996062676037	0.6993465035078857	2	0	0.20022978346923836	0.07283107229649566	1	2	0.4788714435517978	0.2598119900466895	0	0	0.24243090130854342	0.26758258424595144	1	0	0.4638370894227142	0.15434788524864043	0	0	0.2896221363387228	0.1618271127894647
14184	group3	0	0	0.27548524986759493	0.16481403628924562	0	0	0.03552089962956159	0.613494372464944	0	0	0.1201185997402393	0.4072845093032704	1	2	0.37302629695808565	0.24665617084157507	1	0	0.1632404974447551	0.6982010642576475	0	0	0.27400507461687224	0.12203957682904365
17118	group3	1	3	0.23836496296335757	0.543138063431706	1	0	0.39117473075660036	0.12615994463516572	0	0	0.02698784184844852	0.11665091904927136	1	0	0.3463275228827109	0.4535907157804252	0	0	0.591881907992672	0.0037740166836353617	0	3	0.4421947316178697	0.3345420415549803
5367	group2	0	0	0.11069298454027143	0.5675726262922978	1	0	0.4206977142320233	0.233101187346469	3	0	0.8293358431725121	0.20535584083808697	0	0	0.3013488259293647	0.22109315698588886	0	0	0.3949829782953949	0.27654676589716926	0	0	0.20226680163999494	0.24836576749349318
23725	group3	0	1	0.11377966362016653	0.44816989633452	2	1	0.23618958368685833	0.07226955490297873	2	1	0.6999599276468245	0.298971636225967	0	1	0.13483099000769977	0.32400275041946597	0	1	0.019396009000578585	0.40133444322843737	1	1	0.06921940167796267	0.33138245279921386
17330	group3	0	0	0.30190517087644403	0.12199893045526086	1	0	0.3348899587260952	0.055896627431216844	3	1	0.3326153974078072	0.688605359542139	0	1	0.15434685612597027	0.22824632634034733	0	0	0.29304522786096676	0.09562970906280618	0	0	0.0994911277229032	0.20291923810757023
14873	group3	0	0	0.30052186240797973	0.3147553727995779	0	1	0.07249077461566045	0.19779044695701503	0	0	0.3895353628553029	0.05719724453320532	0	2	0.37586433516838214	0.29775583188614374	2	0	0.4448706042059362	0.17781002143886845	1	0	0.14500411588476714	0.2642939225404601
16687	group3	1	1	0.448688416650653	0.23751298421059314	0	2	0.3247967337463571	0.2860985248392776	0	0	0.11942474995942348	0.24240756443607162	0	0	0.2915657416526933	0.21227587492958788	0	0	0.1987202239877364	0.6502500457063407	2	0	0.5332374563732099	0.14405005511747487
15096	group2	1	1	0.6117813863498013	0.23566440215887735	1	1	0.5400415515483936	0.19943702136188302	0	1	0.2875907377760828	0.2901363823543769	0	2	0.5850275953079795	0.6652872585257205	0	0	0.29455396690164015	0.22478705038399246	2	0	0.620448396676038	0.5226426924803766
19579	group3	0	0	0.18419847055506755	0.27721868178127773	3	2	0.47662309603137853	0.42171008669418497	0	2	0.29485551910679175	0.5919578885388843	3	2	0.49659107123858287	0.5305368933451124	0	0	0.009750359977667156	0.33161908742144414	0	1	0.22169654050586066	0.29452832879147284
12310	group1	0	0	0.130145086292275	0.24577411945174502	0	1	0.37598500188425615	0.20411133090565625	1	1	0.6221406808870814	0.16856503416057186	0	0	0.14665115715259497	0.07075020348978145	0	0	0.09269905903268805	0.5413357028567882	0	0	0.24295269828119342	0.05109769796458194
27296	group3	0	0	0.08517591908203775	0.07539940089241126	0	5	0.002977397808746507	0.6825414313388443	8	0	0.911570788009868	0.2997826074556452	3	0	0.4493618257720996	0.5157993370076126	1	0	0.2404108047884893	0.32100881289977135	0	1	0.25928370702966286	0.2788141080422761
17022	group3	0	2	0.5545881773069813	0.5735469554190078	1	0	0.2328120387777305	0.17949697956165228	2	1	0.5787150705800361	0.08294581610807295	0	0	0.12398516408404978	0.18091189966555898	0	2	0.2840604143817796	0.5217374907869139	0	0	0.04754273880585605	0.10628619537421682
15157	group3	0	0	0.01584559825844775	0.14095078105407405	0	1	0.2782263638704292	0.3250190919647188	1	2	0.3493281214054985	0.3218766044358887	0	0	0.10343015868315444	0.045113597745007145	1	0	0.36425739795780065	0.02058659561220466	0	0	0.27999769106944505	0.6010192941494089
12885	group1	1	0	0.38656110898486506	0.10164555331003786	0	1	0.014863373124253898	0.20089159973374057	1	1	0.29653268867160826	0.48142855820329444	1	2	0.4079761705670578	0.2740243955021727	1	0	0.3537161913849471	0.03609094826359416	0	0	0.2410787577702037	0.143116230442852
20978	group3	0	0	0.06796395997352847	0.053601447761258275	0	4	0.14306276146640842	0.6488469458953587	1	0	0.4264338443233878	0.017146212566211627	0	1	0.26359451526817035	0.13500008766483437	0	0	0.41235898110792946	0.1317090700506326	2	2	0.10598841466423867	0.6070744257758136
37301	group3	5	2	0.8032332371471596	0.607925344041373	2	0	0.2865712752822361	0.30857803593358285	1	0	0.2391444467477546	0.45086568870178145	2	5	0.5874641357941213	0.7237264322176977	1	0	0.344079257845866	0.0623145972843705	3	2	0.5765500646410053	0.3209698157927946
17763	group2	0	0	0.23891691371007578	0.11619870836646254	0	0	0.3098480344579924	0.24322356909729514	3	0	0.44047897164870065	0.18475768888858746	1	1	0.37319468941817524	0.5556225619375059	1	2	0.2749056326596104	0.5324786194383746	2	1	0.38406734195898456	0.3346944984155932
32011	group2	0	1	0.009054769322585587	0.20325929556844122	2	3	0.3931732228099555	0.6415623458588288	1	1	0.19859742016139825	0.23032225859723707	1	1	0.3392974139982737	0.35246072744120804	2	2	0.39178457387980314	0.3704512466835456	1	0	0.2470893434663466	0.0673211880290511
13669	group3	1	1	0.011678948617209833	0.47647572420923834	1	1	0.5886389024934969	0.3023175108977074	3	2	0.6930046061830775	0.32807163896488634	0	0	0.12040385850510471	0.0690278751170329	1	1	0.2591895259876218	0.3312734541150232	1	0	0.12329528319556188	0.06489617605848788
10756	group3	1	0	0.3516569128477285	0.579421495996185	1	0	0.155632996772047	0.24817442812269458	2	0	0.6611555515792684	0.17004276892721276	0	0	0.2955375120462836	0.22686692709121614	0	0	0.23624993078461554	0.3541225257462839	1	0	0.21389114947260995	0.3694385739282696
13658	group3	1	0	0.4567062873986836	0.2565897088709044	0	2	0.11925616020388305	0.41769530919964803	0	0	0.2926708866094007	0.08182055446530026	2	3	0.6228545975593116	0.6657770940681556	0	0	0.20687423840832678	0.15622996043123089	0	0	0.24382415135779534	0.6087047171184561
35219	group3	1	1	0.2062996027151047	0.0473961603771125	2	0	0.4166854163424236	0.10115406337366245	4	6	0.5931946114712827	0.7069085418266408	0	0	0.14000823270620105	0.1404660499970023	1	1	0.29052664688294405	0.2873736189047273	0	0	0.06704810574395528	0.3527926296759901
20444	group2	2	0	0.33579199095086576	0.0846317267859363	1	2	0.30930709146139224	0.49859076069046193	1	1	0.21385371411488135	0.39743621589796646	1	0	0.14625684544445	0.0952764586829982	1	0	0.3798777278636948	0.3891218590673968	0	0	0.2032770039177182	0.09885789029917433
20589	group1	2	0	0.3544922195921117	0.13875973901623373	1	2	0.19031109958312237	0.4573536287823153	0	3	0.08008609202853528	0.710086916246802	1	1	0.42478036379176304	0.5366417979394142	0	1	0.08684009361515488	0.4778101681872614	2	0	0.43848719036406114	0.07750250095026179
6456	group3	1	0	0.3540225337896037	0.2561696983771025	0	1	0.4872745391794643	0.2767185770859087	0	0	0.5002854906039096	0.058845331334980044	0	0	0.4090071362029776	0.3917829182133156	0	0	0.4212437393746118	0.1122898087853823	0	0	0.11651676026051128	0.04400756415911336
9981	group3	0	0	0.41900770341282545	0.5780776199882748	0	0	0.4093088299791652	0.48485320113108293	0	0	0.5807933594575011	0.35881369302476185	0	2	0.5234132764728759	0.7989624640859242	1	0	0.33744606408569267	0.09693132804444679	0	0	0.38149126156363167	0.6710520501474295
13928	group3	1	0	0.6486029516820648	0.39883055994308353	2	1	0.2636518852508946	0.415227044948559	2	2	0.3721764925807959	0.3580616966840234	0	1	0.30976355563015984	0.35312357909627856	0	0	0.32201850438189134	0.4245358830970766	0	0	0.32685673797521064	0.12110751932553179
21244	group3	1	0	0.5233412139006366	0.33526622095946906	3	2	0.49610951750568333	0.7814291254583202	0	0	0.10143188508022341	0.13399172366929715	0	1	0.026702230456607995	0.10076839376795257	0	2	0.36550182963341926	0.4534454040223096	0	2	0.07979071218213796	0.3973275754318879
16413	group3	0	1	0.06913589942481924	0.1496460471687338	4	1	0.5840278718465783	0.22976142218196174	0	0	0.4240522243462219	0.25587588553099533	0	0	0.1729333322403399	0.02469118901639114	0	1	0.3719282790871196	0.17881964642571746	0	2	0.1813721044235574	0.7834261964978094
14372	group3	0	2	0.7333450176946067	0.6843987158639024	1	0	0.31491230930812875	0.2502826789942501	1	3	0.031047264620592624	0.7758372763811777	0	2	0.2950916657868982	0.1469761582556423	1	0	0.33599421284835224	0.10830902464295553	2	0	0.329244016184252	0.03784592276187959
20821	group1	2	1	0.5411684560083154	0.28834909250170715	0	1	0.5136763078800313	0.27692557548590585	1	0	0.2154712251337474	0.12789790273862411	1	3	0.4810427877684704	0.6495757321790024	1	0	0.13259789405792982	0.2503272817499479	0	1	0.25882500356916377	0.12947303380504088
14408	group1	0	0	0.025282321311771383	0.09303480804282313	0	0	0.30186491963911427	0.031243743845961347	0	2	0.09320457140679864	0.4401096130627305	0	2	0.2823310315507183	0.4653946186048851	1	2	0.5516636141796154	0.22169192574947522	0	0	0.11473181163737017	0.4401765849219196
13305	group2	0	1	0.01901202950314526	0.4652395546693184	0	0	0.1502408938334442	0.060249066477568836	2	0	0.5111664156755926	0.32884876335724966	2	0	0.16552419896808312	0.5744839487069828	0	0	0.23150958921437845	0.35762555109751626	1	0	0.2342036067523117	0.07001020754773238
19514	group2	0	0	0.40673792146607457	0.1978887543467481	0	1	0.21297279830311816	0.5175010428276365	1	3	0.4710234663155719	0.6165793922271987	0	0	0.45032317511390946	0.36877067393752994	2	1	0.2808025065778585	0.0747612620398917	0	0	0.052659130895664735	0.4585237605283406
21711	group3	1	4	0.19387660814664184	0.7427950360532476	2	2	0.5110079726365329	0.1849510204362469	0	0	0.17421619850573627	0.1494068970586514	0	0	0.009262476724255314	0.2268021548261628	1	2	0.208713049688849	0.3749653831272124	1	2	0.3041642301893201	0.6089597100821968
15279	group3	1	2	0.37253539301329636	0.5119261226243863	0	0	0.38780787494142344	0.10113419058159967	0	1	0.2681691700509382	0.3888302768063292	0	3	0.12350486746458905	0.6702610644044644	0	2	0.15130505379819503	0.5524163466655051	2	0	0.6292235077388993	0.2858854117298635
12648	group3	1	0	0.35338956237613006	0.3000400196857239	0	2	0.4830927739873672	0.48602057097432927	0	1	0.6124552858202601	0.7095191235750659	0	1	0.1643828513871698	0.22608121173355308	0	0	0.4001888911605125	0.08750965733013344	2	0	0.4331998534523868	0.39029605650950394
9322	group1	0	0	0.3700938315372825	0.28539762439780025	0	0	0.13609738691171286	0.1359122034152195	0	0	0.04933603704582584	0.35214696854296285	1	0	0.3583930023257761	0.26123152951444895	0	0	0.3368989785399882	0.11558681860009426	1	0	0.4177285611187333	0.46423846042912414
17782	group3	2	4	0.7831454001402959	0.7640955459824716	0	1	0.5986543887812416	0.20134484690522775	0	2	0.4726665427587454	0.47831056460961285	1	1	0.08045781441943736	0.5438803477765757	1	0	0.434015764867602	0.28417053556447214	1	0	0.35912846574976026	0.2139379465913589
14728	group3	1	1	0.3016124206140636	0.3703515014308433	0	0	0.24708153938109784	0.06414199594955639	0	0	0.37319488826311586	0.12714479391302685	0	1	0.1196293494819177	0.576932110851297	0	0	0.12189180282016046	0.3679557869836595	0	3	0.04418774853743504	0.37182119916126116
16071	group3	0	0	0.10297624799254454	0.31265574632391935	1	0	0.30759468955367	0.36807805166241564	0	0	0.05924738561805887	0.34110216484773764	0	0	0.2580136429385601	0.43108069334281285	2	0	0.320444188792726	0.2794384799941354	1	0	0.4882408110304607	0.23959906548410587
11092	group2	0	0	0.15818227077813574	0.3537902188473611	0	0	0.47686740749508627	0.27367179175080575	2	1	0.21015658458445227	0.31835590296964733	0	1	0.2809828755900772	0.413616002757255	1	0	0.447844038180887	0.3561372531386264	0	0	0.17880893036512252	0.10226565001428067
19234	group1	4	0	0.947059406223937	0.6681401350803533	0	0	0.08753812488399543	0.18727064011905104	0	1	0.21196547378277802	0.45302269154936586	1	0	0.2601213050667042	0.5091629440802552	2	0	0.25513316719626555	0.18671201247651137	1	1	0.37217197009616576	0.26112287083293234
24905	group2	2	2	0.37094111317001754	0.9446945717305221	1	0	0.16512082560173755	0.4640152414193178	2	0	0.3891318832950349	0.03775636322759443	2	1	0.4282013672331331	0.440863121879312	0	0	0.040304546818446835	0.12949299920960156	3	0	0.4048334060176827	0.33311045818380963
15227	group1	1	0	0.2269269033699171	0.4000777871435654	0	0	0.18438325696609414	0.22907983128231119	2	1	0.22726572779544066	0.2347425985007155	0	1	0.3745949666175284	0.20356068197556323	0	0	0.04159164940653112	0.21592122100117261	1	0	0.40700318014082704	0.26392068657540296
10618	group3	0	1	0.35559867682470697	0.5326923006223976	1	0	0.3392954818366186	0.17097471096586292	1	0	0.28681425828295654	0.15042854861794686	0	0	0.5428569998545889	0.27030302541791273	0	1	0.44109212359135197	0.23975803048328126	0	1	0.43708807673728156	0.9504850911033973
17386	group2	0	0	0.8031959532156667	0.32131940728243175	0	0	0.29082373559895847	0.23077040029622964	0	1	0.32181184173879274	0.3959401876195544	0	2	0.22528580167383755	0.4001229912830245	1	0	0.2386236794375523	0.2310319290221977	0	0	0.03330747707105153	0.4069844422597828
14260	group2	1	0	0.7493493821701048	0.33238252867069423	0	0	0.18640050422144896	0.13987822696186436	3	0	0.5739161257642955	0.26426204929506414	0	0	0.12653079991899085	0.2060105756474491	0	0	0.18200606817118686	0.5233127511538254	1	0	0.41433091773913955	0.41038031156222005
29904	group3	3	1	0.29839017359684283	0.21540534036320522	0	0	0.13184321544170285	0.25162900558688284	3	0	0.14106218642787088	0.3569862117705205	2	0	0.19765204699053981	0.17739036276213177	1	2	0.3876665519853373	0.25743616515472784	0	0	0.4083608881745492	0.20953370916267783
